annotator,batch_type,subheading,subheading_text,chapter,heading_text,chapter_text,heading,domain,prior_class,prior_label,nli_prob_1,nli_prob_2,nli_prob_3,nli_prob_4,nli_prob_5,nli_class,nli_label,nli_uncertainty,prior_nli_agree,label,stage_name,flagged,confidence,note
Rhea,private,831000,"Sign plates, name-plates, address-plates and similar plates, numbers, letters and other symbols: of base metal, excluding those of heading no. 9405",83,"Sign plates, name plates, address plates and similar plates, numbers, letters and other symbols, of base metal, excluding those of heading no. 9405",Metal; miscellaneous products of base metal,8310,D4,4.0,Manufactured Component,0.025768364376299,0.0808725373625716,0.099287847228658,0.7139211443311211,0.0801501067013501,4,Manufactured Component,0.6026,True,,,,,
Rhea,private,871200,"Bicycles and other cycles: including delivery tricycles, not motorised",87,"Bicycles and other cycles; including delivery tricycles, not motorised","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8712,D5,5.0,Assembled/Finished,0.2176762903429183,0.0207540908231112,0.6603743833191876,0.0178438047217188,0.0833514307930639,3,Fabricated Material,0.5998,False,,,,,
Rhea,private,722840,"Steel, alloy: bars and rods, forged",72,"Alloy steel bars, rods, shapes and sections; hollow drill bars and rods, of alloy or non-alloy steel",Iron and steel,7228,D4,2.0,Primary Processed,0.0577894232829961,0.0741509160469739,0.0722914672937969,0.7532580698072426,0.0425101235689903,4,Manufactured Component,0.5563,False,,,,,
Rhea,private,830990,"Stoppers: caps and lids, of base metal",83,"Stoppers, caps, lids (including crown corks, screw caps, pouring stoppers); capsules for bottles, threaded bungs, bung covers, seals and other packaging accessories, of base metal",Metal; miscellaneous products of base metal,8309,D4,4.0,Manufactured Component,0.0794289573920696,0.0473717124643123,0.0514743374935227,0.7612595699962148,0.0604654226538803,4,Manufactured Component,0.5441,True,,,,,
Rhea,private,870230,"Vehicles: public transport type (carries 10 or more persons, including driver), with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, new or used",87,Vehicles; public transport passenger type,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8702,D5,5.0,Assembled/Finished,0.0143985050140808,0.0600531588530423,0.0353270234014333,0.1557870760715282,0.7344342366599153,5,Assembled/Finished,0.5371,True,,,,,
Rhea,private,732181,"Domestic appliances: non-electric, (other than cookers and plate warmers), for gas fuel or for both gas and other fuels, of iron or steel",73,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances and parts, of iron or steel",Iron or steel articles,7321,D4,3.0,Fabricated Material,0.0303020064126475,0.0485028544608184,0.0751653007213179,0.7620752368635472,0.0839546015416689,4,Manufactured Component,0.5358,False,,,,,
Rhea,private,731589,"Chain: n.e.c. in heading no. 7315, of iron or steel",73,"Chain and parts thereof, of iron or steel",Iron or steel articles,7315,D4,3.0,Fabricated Material,0.0388830713519459,0.1007242552234581,0.0365357140081801,0.7676125021356156,0.0562444572808001,4,Manufactured Component,0.5239,False,,,,,
Rhea,private,901920,"Therapeutic respiration apparatus: ozone, oxygen, aerosol therapy apparatus: artificial respiration or other therapeutic respiration apparatus",90,"Mechano-therapy, massage appliances; psychological aptitude testing apparatus; ozone, oxygen, aerosol therapy, artificial respiration or other therapeutic respiration apparatus","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9019,D5,4.0,Manufactured Component,0.0182309186590394,0.7528377119240335,0.0718977222450247,0.0294797232040783,0.1275539239678239,2,Primary Processed,0.5235,False,,,,,
Rhea,private,842940,Tamping machines and road rollers: self-propelled,84,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8429,D5,4.0,Manufactured Component,0.0395395140572872,0.1070613436706458,0.045745731909966,0.0406783426969556,0.7669750676651452,5,Assembled/Finished,0.523,False,,,,,
Rhea,private,730424,"Steel, stainless: seamless, casing and tubing, of a kind used in drilling for oil or gas",73,"Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel",Iron or steel articles,7304,D4,3.0,Fabricated Material,0.0183658276704126,0.0337022978060996,0.0707554270618537,0.7776272617747673,0.0995491856868667,4,Manufactured Component,0.4973,False,,,,,
Rhea,private,741022,"Copper: foil, backed with paper, paperboard, plastics or similar backing material, of a thickness (excluding any backing) not exceeding 0.15mm, of copper alloys",74,"Copper foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0.15mm",Copper and articles thereof,7410,D4,2.0,Primary Processed,0.0386745178382923,0.0172074655814487,0.0662988551908187,0.7936875859807547,0.0841315754086854,4,Manufactured Component,0.4767,False,,,,,
Rhea,private,761100,"Aluminium: reservoirs, tanks, vats and similar containers, for material (not compressed or liquefied gas), of a capacity over 300l, whether or not lined, not fitted with mechanical/thermal equipment",76,"Aluminium; reservoirs, tanks, vats and the like for material (not compressed or liquefied gas) of capacity over 300l, whether or not lined, heat-insulated, not fitted with mechanical, thermal equipment",Aluminium and articles thereof,7611,D4,3.0,Fabricated Material,0.0098381519438213,0.0763958859148706,0.0681881630280492,0.8100324265634696,0.0355453725497892,4,Manufactured Component,0.4438,False,,,,,
Rhea,private,830810,"Hooks, eyes and eyelets: of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made up articles",83,"Clasps, frames with clasps, buckles, buckle-clasps, hooks, eyes, eyelets etc for clothing & accessories, footwear, jewellery, wrist-watches, books, awnings, leather goods, travel goods, saddlery etc, tubular etc rivets, beads, spangles, of base metal",Metal; miscellaneous products of base metal,8308,D4,4.0,Manufactured Component,0.0252891871607132,0.0599140188472084,0.0473086833072664,0.8238500341328792,0.0436380765519327,4,Manufactured Component,0.4364,True,,,,,
Rhea,private,760692,"Aluminium: plates, sheets and strip, thickness exceeding 0.2mm, alloys, (not rectangular or square)",76,"Aluminium; plates, sheets and strip, thickness exceeding 0.2mm",Aluminium and articles thereof,7606,D4,3.0,Fabricated Material,0.0274049456494844,0.1309708133440282,0.0120719487439944,0.8083725708436902,0.0211797214188026,4,Manufactured Component,0.4174,False,,,,,
Rhea,private,730729,"Steel, stainless: tube or pipe fittings, n.e.c. in item no. 7307.2",73,"Tube or pipe fittings (e.g. couplings, elbows, sleeves), of iron or steel",Iron or steel articles,7307,D4,3.0,Fabricated Material,0.0137513543758844,0.0602630725561769,0.0353912681801155,0.8389373013139658,0.0516570035738573,4,Manufactured Component,0.4019,False,,,,,
Rhea,private,841583,"Air conditioning machines: containing a motor driven fan, other than window or wall types, not incorporating a refrigerating unit",84,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8415,D5,4.0,Manufactured Component,0.0373974901518616,0.007501170929675,0.8252453842849561,0.0135352555836494,0.1163206990498577,3,Fabricated Material,0.3893,False,,,,,
Rhea,private,721790,"Iron or non-alloy steel: wire, n.e.c. in heading no. 7217",72,Wire of iron or non-alloy steel,Iron and steel,7217,D4,2.0,Primary Processed,0.0314561792137582,0.0374459131632913,0.0286959217035191,0.8598880575622307,0.0425139283572004,4,Manufactured Component,0.3714,False,,,,,
Rhea,private,741810,"Copper: table, kitchen or other household articles and parts thereof: pot scourers and scouring or polishing pads, gloves and the like",74,"Copper; table, kitchen or other household articles and parts thereof; pot scourers, scouring, polishing pads, gloves and the like; sanitary ware and parts thereof",Copper and articles thereof,7418,D4,2.0,Primary Processed,0.0353722998580103,0.0434026552086069,0.0198973724570764,0.8799165300986045,0.0214111423777016,4,Manufactured Component,0.3276,False,,,,,
Rhea,private,720927,"Iron or non-alloy steel: (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness of 0.5mm or more but not exceeding 1mm",72,"Iron or non-alloy steel; flat-rolled products, width 600mm or more, cold-rolled (cold-reduced), not clad, plated or coated",Iron and steel,7209,D4,2.0,Primary Processed,0.0169713766467332,0.0310179085237598,0.017930119268807,0.9023063636613484,0.0317742318993513,4,Manufactured Component,0.2804,False,,,,,
Rhea,private,853225,"Electrical capacitors: fixed, dielectric of paper or plastics",85,"Electrical capacitors; fixed, variable or adjustable (pre-set)","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8532,D5,4.0,Manufactured Component,0.0106484863333686,0.9178138486403786,0.0139962529595487,0.0092992448442524,0.0482421672224515,2,Primary Processed,0.234,False,,,,,
Rhea,private,721699,"Iron or non-alloy steel: angles, shapes and sections, n.e.c. in heading no. 7216",72,"Iron or non-alloy steel, angles, shapes and sections",Iron and steel,7216,D4,2.0,Primary Processed,0.0130686326243587,0.0213865532593394,0.0167948348021409,0.9256768511117772,0.0230731282023836,4,Manufactured Component,0.2274,False,,,,,
